inst_id,regime,order,extra,clean_bytes,dirty_bytes,spills,time,victim_policy,prefetch_window,assign_fallback,time_source,peak_L1,peak_UB,peak_L0A,peak_L0B,peak_L0C,phi
synth_029,order_reachable,pressure_uniform,0,0,0,0,405,dist_size_cost,0,False,address,0,320,0,0,0,0.0
synth_029,order_reachable,goodman_hsu,0,0,0,0,256,dist_size_cost,0,False,address,0,960,0,0,0,0.0
synth_029,order_reachable,ours,0,0,0,0,405,dist_size_cost,0,False,address,0,320,0,0,0,0.0
synth_029,order_reachable,random:0,0,0,0,0,329,dist_size_cost,0,False,address,0,832,0,0,0,0.0
synth_029,order_reachable,random:1,0,0,0,0,348,dist_size_cost,0,False,address,0,896,0,0,0,0.0
synth_029,order_reachable,random:2,0,0,0,0,291,dist_size_cost,0,False,address,0,832,0,0,0,0.0
synth_029,order_reachable,random:3,0,0,0,0,341,dist_size_cost,0,False,address,0,896,0,0,0,0.0
synth_029,order_reachable,random:4,0,0,0,0,372,dist_size_cost,0,False,address,0,768,0,0,0,0.0
synth_029,order_reachable,random:5,0,0,0,0,374,dist_size_cost,0,False,address,0,704,0,0,0,0.0
synth_029,order_reachable,random:6,0,0,0,0,346,dist_size_cost,0,False,address,0,832,0,0,0,0.0
synth_029,order_reachable,random:7,0,0,0,0,287,dist_size_cost,0,False,address,0,768,0,0,0,0.0
synth_030,capacity_bound,cp_list,1120,0,1120,5,3794,far_only,80,False,address,0,0,0,0,928,4.15625
synth_030,capacity_bound,cp_free_first,672,0,672,3,2497,dist_size_cost,0,False,address,0,0,0,0,736,3.5
synth_030,capacity_bound,pressure_uniform,448,0,448,2,1938,dist_size_cost,0,False,address,0,0,0,0,672,0.5
synth_030,capacity_bound,goodman_hsu,448,0,448,2,1929,dist_size_cost,0,False,address,0,0,0,0,672,0.65625
synth_030,capacity_bound,ours,448,0,448,2,1938,dist_size_cost,0,False,address,0,0,0,0,672,0.5
synth_030,capacity_bound,random:0,1440,320,1120,10,4862,dist_size_cost,0,False,address,0,0,0,0,928,3.84375
synth_030,capacity_bound,random:1,1248,128,1120,7,4360,dist_size_cost,0,False,address,0,0,0,0,928,4.4375
synth_030,capacity_bound,random:2,1376,256,1120,9,4858,dist_size_cost,0,False,address,0,0,0,0,928,5.0
synth_030,capacity_bound,random:3,1152,256,896,8,3826,dist_size_cost,0,False,address,0,0,0,0,928,4.625
synth_030,capacity_bound,random:4,1312,192,1120,8,3892,dist_size_cost,0,False,address,0,0,0,0,928,4.53125
synth_030,capacity_bound,random:5,1888,320,1568,12,6583,dist_size_cost,0,False,address,0,0,0,0,928,4.34375
synth_030,capacity_bound,random:6,1760,192,1568,10,6477,dist_size_cost,0,False,address,0,0,0,0,928,4.34375
synth_030,capacity_bound,random:7,1184,64,1120,6,4297,dist_size_cost,0,False,address,0,0,0,0,864,3.5625
synth_031,order_reachable,cp_list,1376,1376,0,2,3505,far_only,80,False,address,4512,0,0,0,0,0.1328125
synth_031,order_reachable,cp_free_first,0,0,0,0,553,dist_size_cost,0,False,address,3104,0,0,0,0,0.0
synth_031,order_reachable,pressure_uniform,0,0,0,0,533,dist_size_cost,0,False,address,2784,0,0,0,0,0.0
synth_031,order_reachable,goodman_hsu,688,688,0,1,1959,dist_size_cost,0,False,address,4160,0,0,0,0,0.015625
synth_031,order_reachable,ours,0,0,0,0,533,dist_size_cost,0,False,address,2784,0,0,0,0,0.0
synth_031,order_reachable,random:0,2080,2080,0,4,5097,dist_size_cost,0,False,address,4512,0,0,0,0,0.1171875
synth_031,order_reachable,random:1,1728,1728,0,3,4303,dist_size_cost,0,False,address,4512,0,0,0,0,0.1328125
synth_031,order_reachable,random:2,688,688,0,1,1809,dist_size_cost,0,False,address,4512,0,0,0,0,0.1171875
synth_031,order_reachable,random:3,688,688,0,1,1940,dist_size_cost,0,False,address,4512,0,0,0,0,0.1171875
synth_031,order_reachable,random:4,2064,2064,0,3,4967,dist_size_cost,0,False,address,4512,0,0,0,0,0.1328125
synth_031,order_reachable,random:5,688,688,0,1,1809,dist_size_cost,0,False,address,4512,0,0,0,0,0.1328125
synth_031,order_reachable,random:6,688,688,0,1,1999,dist_size_cost,0,False,address,4512,0,0,0,0,0.1171875
synth_031,order_reachable,random:7,2080,2080,0,4,5089,dist_size_cost,0,False,address,4512,0,0,0,0,0.1171875
synth_032,capacity_bound,cp_list,1376,1376,0,6,4237,far_only,80,False,address,0,2224,0,0,0,8.640625
synth_032,capacity_bound,cp_free_first,1088,1088,0,4,3489,dist_size_cost,0,False,address,0,1504,0,0,0,5.234375
synth_032,capacity_bound,pressure_uniform,960,960,0,4,3233,dist_size_cost,0,False,address,0,1648,0,0,0,3.3125
synth_032,capacity_bound,goodman_hsu,816,816,0,3,2735,dist_size_cost,0,False,address,0,1648,0,0,0,2.703125
synth_032,capacity_bound,ours,544,544,0,2,2101,dist_size_cost,0,False,address,0,1504,0,0,0,2.25
synth_032,capacity_bound,random:0,2624,2624,0,12,7587,dist_size_cost,0,False,address,0,2080,0,0,0,7.21875
synth_032,capacity_bound,random:1,2352,2352,0,11,7047,dist_size_cost,0,False,address,0,2224,0,0,0,8.578125
synth_032,capacity_bound,random:2,2048,2048,0,8,5898,dist_size_cost,0,False,address,0,1936,0,0,0,7.953125
synth_032,capacity_bound,random:3,2496,2496,0,12,7347,dist_size_cost,0,False,address,0,2224,0,0,0,7.875
synth_032,capacity_bound,random:4,3024,3024,0,13,8711,dist_size_cost,0,False,address,0,2224,0,0,0,9.015625
synth_032,capacity_bound,random:5,2640,2640,0,13,7872,dist_size_cost,0,False,address,0,2080,0,0,0,7.75
synth_032,capacity_bound,random:6,3168,3168,0,14,9077,dist_size_cost,0,False,address,0,2224,0,0,0,8.453125
synth_032,capacity_bound,random:7,2896,2896,0,13,8280,dist_size_cost,0,False,address,0,2224,0,0,0,7.953125
synth_033,order_reachable,cp_list,256,0,256,2,1714,far_only,80,False,address,0,0,0,0,608,0.5625
synth_033,order_reachable,cp_free_first,0,0,0,0,673,dist_size_cost,0,False,address,0,0,0,0,416,0.0
synth_033,order_reachable,pressure_uniform,0,0,0,0,674,dist_size_cost,0,False,address,0,0,0,0,320,0.0
synth_033,order_reachable,goodman_hsu,32,32,0,1,630,dist_size_cost,0,False,address,0,0,0,0,544,0.0625
synth_033,order_reachable,ours,0,0,0,0,673,dist_size_cost,0,False,address,0,0,0,0,416,0.0
synth_033,order_reachable,random:0,224,96,128,4,1413,dist_size_cost,0,False,address,0,0,0,0,608,0.5
synth_033,order_reachable,random:1,256,128,128,5,1640,dist_size_cost,0,False,address,0,0,0,0,608,0.375
synth_033,order_reachable,random:2,160,32,128,2,1251,dist_size_cost,0,False,address,0,0,0,0,608,0.5625
synth_033,order_reachable,random:3,192,64,128,3,1343,dist_size_cost,0,False,address,0,0,0,0,608,0.5625
synth_033,order_reachable,random:4,192,64,128,3,1218,dist_size_cost,0,False,address,0,0,0,0,608,0.5
synth_033,order_reachable,random:5,160,32,128,2,1272,dist_size_cost,0,False,address,0,0,0,0,608,0.5625
synth_033,order_reachable,random:6,192,64,128,3,1507,dist_size_cost,0,False,address,0,0,0,0,608,0.5625
synth_033,order_reachable,random:7,224,96,128,4,1475,dist_size_cost,0,False,address,0,0,0,0,608,0.375
synth_034,capacity_bound,cp_list,4128,0,4128,3,9363,far_only,80,False,address,5872,0,0,0,0,1.58984375
synth_034,capacity_bound,cp_free_first,2752,0,2752,2,6311,dist_size_cost,0,False,address,5168,0,0,0,0,1.50390625
synth_034,capacity_bound,pressure_uniform,2752,0,2752,2,6410,dist_size_cost,0,False,address,4816,0,0,0,0,0.19140625
synth_034,capacity_bound,goodman_hsu,4128,0,4128,3,9363,dist_size_cost,0,False,address,4816,0,0,0,0,0.39453125
synth_034,capacity_bound,ours,2752,0,2752,2,6311,dist_size_cost,0,False,address,4816,0,0,0,0,0.19140625
synth_034,capacity_bound,random:0,4128,0,4128,3,7723,dist_size_cost,0,False,address,5520,0,0,0,0,1.3359375
synth_034,capacity_bound,random:1,4832,704,4128,5,11061,dist_size_cost,0,False,address,5872,0,0,0,0,1.765625
synth_034,capacity_bound,random:2,7936,1056,6880,8,16233,dist_size_cost,0,False,address,5872,0,0,0,0,1.68359375
synth_034,capacity_bound,random:3,4480,352,4128,4,9413,dist_size_cost,0,False,address,5872,0,0,0,0,1.59375
synth_034,capacity_bound,random:4,5504,0,5504,4,12289,dist_size_cost,0,False,address,5872,0,0,0,0,1.7578125
synth_034,capacity_bound,random:5,9664,1408,8256,10,20395,dist_size_cost,0,False,address,5872,0,0,0,0,1.58984375
synth_034,capacity_bound,random:6,6880,0,6880,5,15422,dist_size_cost,0,False,address,5872,0,0,0,0,1.59375
synth_034,capacity_bound,random:7,5184,1056,4128,6,11078,dist_size_cost,0,False,address,5872,0,0,0,0,1.68359375
synth_035,order_reachable,cp_list,0,0,0,0,268,far_only,80,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,cp_free_first,0,0,0,0,368,dist_size_cost,0,False,address,0,704,0,0,0,0.0
synth_035,order_reachable,pressure_uniform,0,0,0,0,368,dist_size_cost,0,False,address,0,464,0,0,0,0.0
synth_035,order_reachable,goodman_hsu,0,0,0,0,268,dist_size_cost,0,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,ours,0,0,0,0,368,dist_size_cost,0,False,address,0,704,0,0,0,0.0
synth_035,order_reachable,random:0,0,0,0,0,328,dist_size_cost,0,False,address,0,720,0,0,0,0.0
synth_035,order_reachable,random:1,0,0,0,0,368,dist_size_cost,0,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,random:2,0,0,0,0,348,dist_size_cost,0,False,address,0,816,0,0,0,0.0
synth_035,order_reachable,random:3,0,0,0,0,308,dist_size_cost,0,False,address,0,896,0,0,0,0.0
synth_035,order_reachable,random:4,0,0,0,0,348,dist_size_cost,0,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,random:5,0,0,0,0,348,dist_size_cost,0,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,random:6,0,0,0,0,308,dist_size_cost,0,False,address,0,992,0,0,0,0.0
synth_035,order_reachable,random:7,0,0,0,0,308,dist_size_cost,0,False,address,0,992,0,0,0,0.0
